"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","text.1","score","very.pos","very.neg","text.2","anger","disgust","fear","joy","sadness","surprise","emotion","pos","neg","pos_neg","polarity"
"2761","@AskHuntington waiting
.... been over 24 hours and my friend has no resolution",FALSE,0,"AskHuntington","2015-01-23 14:46:42",FALSE,558261470451220480,558636951759511552,1077566174,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mattwardcomedy",0,FALSE,FALSE,NA,NA,"@AskHuntington waiting
.... been over 24 hours and my friend has no resolution",0,0,0," waiting
 been over 24 hours and my friend has no resolution","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","8.78232285939751","0.445453222112551","19.7154772340574","positive"
"2762","@AskHuntington @travklein no they wont.",FALSE,1,"AskHuntington","2015-01-23 14:46:05",FALSE,558631148096880640,558636794682810368,1077566174,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mattwardcomedy",0,FALSE,FALSE,NA,NA,"@AskHuntington @travklein no they wont.",0,0,0,"  no they wont","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","0.445453222112551","2.31512017476245","positive"
"2763","@AskHuntington @b8kerhouz been over 24 hours since I emailed them. Still NO RESOLUTION. #FAIL",FALSE,0,"AskHuntington","2015-01-23 14:45:53",FALSE,558633941964697600,558636744661540864,1077566174,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mattwardcomedy",0,FALSE,FALSE,NA,NA,"@AskHuntington @b8kerhouz been over 24 hours since I emailed them. Still NO RESOLUTION. #FAIL",-1,0,0,"  been over 24 hours since i emailed them still no resolution fail","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","8.78232285939751","0.117426534862834","negative"
"2764","@AskHuntington @Maria_Cakegirl make sure you email them so they can ignore you.",FALSE,1,"AskHuntington","2015-01-23 14:45:04",FALSE,558634344206831616,558636538301779968,1077566174,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mattwardcomedy",0,FALSE,FALSE,NA,NA,"@AskHuntington @Maria_Cakegirl make sure you email them so they can ignore you.",-1,0,0,"  make sure you email them so they can ignore you","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","9.47547003995745","8.78232285939751","1.07892526745566","neutral"
"2765","And they stink. In case you weren't sure of why I was saying that. @AskHuntington @Huntington_Bank #HuntingtonIsHorrible",FALSE,0,NA,"2015-01-23 05:43:10",FALSE,NA,558500165183889408,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","rayofgrace11",0,FALSE,FALSE,NA,NA,"And they stink. In case you weren't sure of why I was saying that. @AskHuntington @Huntington_Bank #HuntingtonIsHorrible",-1,0,0,"and they stink in case you werent sure of why i was saying that   huntingtonishorrible","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","9.47547003995745","9.47547003995745","1","neutral"
"2766","You can act all great with twitter accounts. Your employees who deal with customers are the true statement. @AskHuntington @Huntington_Bank",FALSE,0,NA,"2015-01-23 05:42:30",FALSE,NA,558499996765802496,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","rayofgrace11",0,FALSE,FALSE,NA,NA,"You can act all great with twitter accounts. Your employees who deal with customers are the true statement. @AskHuntington @Huntington_Bank",1,0,0,"you can act all great with twitter accounts your employees who deal with customers are the true statement  ","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","24.9775602759011","0.445453222112551","56.0722406663613","positive"
"2767","Hey @AskHuntington, I have a question: Why does @Huntington_Bank give such horrible customer service? #HuntingtonIsHorrible",FALSE,0,NA,"2015-01-23 05:38:26",FALSE,NA,558498975494713344,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","rayofgrace11",0,FALSE,FALSE,NA,NA,"Hey @AskHuntington, I have a question: Why does @Huntington_Bank give such horrible customer service? #HuntingtonIsHorrible",-1,0,0,"hey  i have a question why does  give such horrible customer service huntingtonishorrible","1.46871776464786","3.09234031207392","7.34083555412328","1.02547755260094","1.7277074477352","2.78695866252273","fear","1.03127774142571","18.5054868578024","0.0557282145209216","negative"
"2768","@AskHuntington *asks for contact info to assist customer* 

*doesn't contact customer* http://t.co/TCXJ6cvZZ2",FALSE,0,"AskHuntington","2015-01-23 00:19:46",FALSE,557909498279759872,558418777516556288,1077566174,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","au5tinmonfils",0,FALSE,FALSE,NA,NA,"@AskHuntington *asks for contact info to assist customer* 

*doesn't contact customer* http://t.co/TCXJ6cvZZ2",0,0,0," asks for contact info to assist customer 

doesnt contact customer ","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","8.78232285939751","0.445453222112551","19.7154772340574","positive"
"2769","Easton location of @Huntington_Bank @AskHuntington let someone use my friends ID to withdraw her money &amp; refuses to fix it. #TwitterShaming",FALSE,0,NA,"2015-01-22 18:37:20",FALSE,NA,558332603376611328,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","FPMolina",0,FALSE,FALSE,NA,NA,"Easton location of @Huntington_Bank @AskHuntington let someone use my friends ID to withdraw her money &amp; refuses to fix it. #TwitterShaming",-1,0,0,"easton location of   let someone use my friends id to withdraw her money amp refuses to fix it twittershaming","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","8.78232285939751","0.445453222112551","19.7154772340574","positive"
"2770","@AskHuntington thank you. Message sent.",FALSE,0,"AskHuntington","2015-01-21 21:42:36",FALSE,558015446134554624,558016840497373184,1077566174,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Charblee",0,FALSE,FALSE,NA,NA,"@AskHuntington thank you. Message sent.",1,0,0," thank you message sent","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","9.47547003995745","0.445453222112551","21.2715265477714","positive"
"2771","@AskHuntington I can't DM you since you aren't following me..",FALSE,0,"AskHuntington","2015-01-21 21:29:18",FALSE,558011928296304640,558013492717178880,1077566174,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Charblee",0,FALSE,FALSE,NA,NA,"@AskHuntington I can't DM you since you aren't following me..",0,0,0," i cant dm you since you arent following me","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","0.445453222112551","2.31512017476245","positive"
"2772","@AskHuntington I called and verified, a better UI would be to add ""Apple Pay"" to the voice menu to contact customer service.",FALSE,0,"AskHuntington","2015-01-21 16:09:23",FALSE,557932639592927232,557932980237520896,1077566174,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stevenspriggs",0,FALSE,FALSE,NA,NA,"@AskHuntington I called and verified, a better UI would be to add ""Apple Pay"" to the voice menu to contact customer service.",1,0,0," i called and verified a better ui would be to add apple pay to the voice menu to contact customer service","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","9.47547003995745","9.47547003995745","1","neutral"
"2773","@chokedtolife waited in line for 15 mins at @AskHuntington cause the bank Manager can't comprehend a schedule,  1 person working......",FALSE,0,"chokedtolife","2015-01-21 14:47:53",FALSE,NA,557912472263614464,25150220,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BAsportscards",0,FALSE,FALSE,NA,NA,"@chokedtolife waited in line for 15 mins at @AskHuntington cause the bank Manager can't comprehend a schedule,  1 person working......",0,0,0," waited in line for 15 mins at  cause the bank manager cant comprehend a schedule  1 person working","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","8.78232285939751","0.117426534862834","negative"
