"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","text.1","score","very.pos","very.neg","text.2","anger","disgust","fear","joy","sadness","surprise","emotion","pos","neg","pos_neg","polarity"
"210","RT @BofA_Help: @AngelarEspinal Our team is here to help. Please DM your name/zip/phone &amp; best time to call. No account numbers please.^sw",FALSE,0,NA,"2015-01-28 16:32:00",FALSE,NA,560475390595305472,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AngelarEspinal",1,TRUE,FALSE,NA,NA,"RT @BofA_Help: @AngelarEspinal Our team is here to help. Please DM your name/zip/phone &amp; best time to call. No account numbers please.^sw",1,0,0," our team is here to help please dm your namezipphone amp best time to call no account numbers pleasesw","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","25.670707456461","17.8123396772424","1.44117549528087","neutral"
"211","@BofA_Help Thanks, new card coming. I think the fraudsters are using cloned cards close to card holder's home address to evade detection.",FALSE,0,"BofA_Help","2015-01-28 16:28:50",FALSE,560473359679778816,560474592007819264,18735040,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","egoh",0,FALSE,FALSE,NA,NA,"@BofA_Help Thanks, new card coming. I think the fraudsters are using cloned cards close to card holder's home address to evade detection.",-1,0,0," thanks new card coming i think the fraudsters are using cloned cards close to card holders home address to evade detection","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","9.47547003995745","17.1191924966825","0.553499824351745","negative"
"213","@BofA_Help Nope, nothing right now but you could maybe stop that whole confiscatory""fee"" thing at least for seniors on Tiny fixed incomes.",FALSE,0,"BofA_Help","2015-01-28 16:19:56",FALSE,560471064795680768,560472350647676928,18735040,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TomBales1",0,FALSE,FALSE,NA,NA,"@BofA_Help Nope, nothing right now but you could maybe stop that whole confiscatory""fee"" thing at least for seniors on Tiny fixed incomes.",1,0,0," nope nothing right now but you could maybe stop that whole confiscatoryfee thing at least for seniors on tiny fixed incomes","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","8.78232285939751","17.1191924966825","0.513010345616444","negative"
"214","Fuck you and overdraft fees @BofA_Help",FALSE,0,NA,"2015-01-28 16:11:45",FALSE,NA,560470294901448704,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","HolupHoe",0,FALSE,FALSE,NA,NA,"Fuck you and overdraft fees @BofA_Help",-1,0,0,"fuck you and overdraft fees ","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","0.445453222112551","2.31512017476245","positive"
"215","@caoricorn1 @HealthProdigy @BofA_Help Hello Irish#",FALSE,0,"caoricorn1","2015-01-28 15:44:31",FALSE,560462196053147648,560463441044197376,280799522,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BoogieCJ",0,FALSE,FALSE,NA,NA,"@caoricorn1 @HealthProdigy @BofA_Help Hello Irish#",0,0,0,"   hello irish","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","0.445453222112551","2.31512017476245","positive"
"216","@BofA_Help Hey...:) Check out this website for breaking update--&gt;&gt; [http://t.co/2AIXifllQJ] &lt;&lt;--",FALSE,0,"BofA_Help","2015-01-28 15:31:45",FALSE,NA,560460228010180608,18735040,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SonalMunot",0,FALSE,FALSE,NA,NA,"@BofA_Help Hey...:) Check out this website for breaking update--&gt;&gt; [http://t.co/2AIXifllQJ] &lt;&lt;--",-1,0,0," hey check out this website for breaking updategtgt  ltlt","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","0.445453222112551","2.31512017476245","positive"
"217","@TMAC_BACK1 @BofA_Help @NBCNews Now that's a good plan! Maybe I should contact a news station as well bout this horrible bank!!",FALSE,0,"TMAC_BACK1","2015-01-28 15:28:10",FALSE,560254604731248640,560459324892659712,470679753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pollielobster",0,FALSE,FALSE,NA,NA,"@TMAC_BACK1 @BofA_Help @NBCNews Now that's a good plan! Maybe I should contact a news station as well bout this horrible bank!!",1,0,0,"   now thats a good plan maybe i should contact a news station as well bout this horrible bank","1.46871776464786","3.09234031207392","7.34083555412328","7.34083555412328","1.7277074477352","2.78695866252273","fear","16.5333679773693","17.8123396772424","0.928197433742679","negative"
"218","@BofA_Help please don't call and wake me up in the middle of the night! Don't need that after the long wait times I've had. I'm in Thailand.",FALSE,0,"BofA_Help","2015-01-28 15:19:20",FALSE,560441940278509568,560457103542722560,18735040,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","davidjoannes",0,FALSE,FALSE,NA,NA,"@BofA_Help please don't call and wake me up in the middle of the night! Don't need that after the long wait times I've had. I'm in Thailand.",0,0,0," please dont call and wake me up in the middle of the night dont need that after the long wait times ive had im in thailand","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","9.47547003995745","26.8423564950873","0.353004403383572","negative"
"219","@BofA_Help No trouble. The Xfer went smoothly. I’d have just expected a web/automated method. Thx for listening.",FALSE,0,"BofA_Help","2015-01-28 15:18:20",FALSE,560438805732552704,560456850701701120,18735040,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","leebennett",0,FALSE,FALSE,NA,NA,"@BofA_Help No trouble. The Xfer went smoothly. I’d have just expected a web/automated method. Thx for listening.",0,0,0," no trouble the xfer went smoothly i’d have just expected a webautomated method thx for listening","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","9.47547003995745","8.78232285939751","1.07892526745566","neutral"
"220","@BofA_Help not at this time  but thank  u",FALSE,0,"BofA_Help","2015-01-28 15:08:08",FALSE,560453975716401152,560454282345189376,18735040,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mysontyen",0,FALSE,FALSE,NA,NA,"@BofA_Help not at this time  but thank  u",1,0,0," not at this time  but thank  u","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","9.47547003995745","0.445453222112551","21.2715265477714","positive"
"221","@BofA_Help i'm outside the US.. http://t.co/E1IaDabvhe",FALSE,0,"BofA_Help","2015-01-28 15:08:04",FALSE,560453672329838592,560454264858755072,18735040,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thisisAnneOba",0,FALSE,FALSE,NA,NA,"@BofA_Help i'm outside the US.. http://t.co/E1IaDabvhe",0,0,0," im outside the us ","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","8.78232285939751","0.117426534862834","negative"
"222","@BofA_Help bull crap!",FALSE,0,"BofA_Help","2015-01-28 15:05:24",FALSE,560453457736658944,560453595108491264,18735040,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pollielobster",0,FALSE,FALSE,NA,NA,"@BofA_Help bull crap!",-1,0,0," bull crap","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","8.78232285939751","0.445453222112551","19.7154772340574","positive"
"223","RT @joannamichellee: @BofA_Help you guys charge me so many Un justified fees and none of your rude customer service associates are any help",FALSE,0,NA,"2015-01-28 15:05:11",FALSE,NA,560453539697528832,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RashadMight69",1,TRUE,FALSE,NA,NA,"RT @joannamichellee: @BofA_Help you guys charge me so many Un justified fees and none of your rude customer service associates are any help",-1,0,0," you guys charge me so many un justified fees and none of your rude customer service associates are any help","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","8.78232285939751","17.8123396772424","0.493047124551418","negative"
"224","RT @nsmarcella713: @BofA_Help This is why I left @WellsFargo. I hate shady charges for no evident reason.",FALSE,0,NA,"2015-01-28 15:01:11",FALSE,NA,560452534473850880,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RashadMight69",1,TRUE,FALSE,NA,NA,"RT @nsmarcella713: @BofA_Help This is why I left @WellsFargo. I hate shady charges for no evident reason.",-2,0,1," this is why i left  i hate shady charges for no evident reason","7.34083555412328","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","anger","16.5333679773693","27.5355036756473","0.600438189623226","negative"
"225","RT @LastNameSavage: @BofA_Help yall playing with my account balance",FALSE,0,NA,"2015-01-28 15:00:39",FALSE,NA,560452400079994880,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RashadMight69",1,TRUE,FALSE,NA,NA,"RT @LastNameSavage: @BofA_Help yall playing with my account balance",0,0,0," yall playing with my account balance","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","8.78232285939751","8.78232285939751","1","neutral"
"226","@BofA_Help need to stop a check from withdrawing from account and get the money back...any suggestions",FALSE,0,"BofA_Help","2015-01-28 15:00:15",FALSE,NA,560452297692819456,18735040,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KyleLeishear",0,FALSE,FALSE,NA,NA,"@BofA_Help need to stop a check from withdrawing from account and get the money back...any suggestions",0,0,0," need to stop a check from withdrawing from account and get the money backany suggestions","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","7.34083555412328","7.34083555412327","sadness","8.78232285939751","26.1492093145274","0.33585424147102","negative"
"227","@BofA_Help youre totally killing my account this is b.s",FALSE,0,"BofA_Help","2015-01-28 14:59:43",FALSE,NA,560452165807136768,18735040,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RashadMight69",0,FALSE,FALSE,NA,NA,"@BofA_Help youre totally killing my account this is b.s",-2,0,1," youre totally killing my account this is bs","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","8.78232285939751","0.117426534862834","negative"
"228","@BofA_Help how can I contact BofA representative w/out calling? I'm out of the country &amp; want to inform of my travels/ length of stay, ect",FALSE,0,"BofA_Help","2015-01-28 14:54:06",FALSE,NA,560450753069088768,18735040,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MoreGiselle",0,FALSE,FALSE,NA,NA,"@BofA_Help how can I contact BofA representative w/out calling? I'm out of the country &amp; want to inform of my travels/ length of stay, ect",0,0,0," how can i contact bofa representative wout calling im out of the country amp want to inform of my travels length of stay ect","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","17.2265151579293","0.445453222112551","38.6718836070664","positive"
"230","@bankofamerica @BofA_Help Thx for never getting back to me! It's nice to see how you treat #gold customers #mortgage #CustomerService #fail",FALSE,0,"bankofamerica","2015-01-28 14:43:58",FALSE,NA,560448203385237504,16727104,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_MC13",0,FALSE,FALSE,NA,NA,"@bankofamerica @BofA_Help Thx for never getting back to me! It's nice to see how you treat #gold customers #mortgage #CustomerService #fail",1,0,0,"  thx for never getting back to me its nice to see how you treat gold customers mortgage customerservice fail","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","32.7286053938729","8.78232285939751","3.72664566286716","positive"
"231","@BofA_Help trying to open an ordinary bank account in the US, we are a Spanish business. Can you help me? Thanks.",FALSE,0,"BofA_Help","2015-01-28 14:38:57",FALSE,NA,560446938219544576,18735040,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","alfredosola",0,FALSE,FALSE,NA,NA,"@BofA_Help trying to open an ordinary bank account in the US, we are a Spanish business. Can you help me? Thanks.",0,0,0," trying to open an ordinary bank account in the us we are a spanish business can you help me thanks","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","16.5333679773693","25.4560621339674","0.649486471645115","negative"
"232","@BofA_Help yes I have but seeks like there will be nothing that can be done",FALSE,0,"BofA_Help","2015-01-28 14:38:03",FALSE,560432004312076288,560446710783025152,18735040,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LETHALWEAPONMV",0,FALSE,FALSE,-95.62650983,29.75572013,"@BofA_Help yes I have but seeks like there will be nothing that can be done",1,0,0," yes i have but seeks like there will be nothing that can be done","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","26.3638546370209","0.445453222112551","59.1843392937894","positive"
"233","@BofA_Help yall playing with my account balance",FALSE,1,"BofA_Help","2015-01-28 14:35:36",FALSE,560445481235808256,560446097362268160,18735040,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LastNameSavage",1,FALSE,FALSE,NA,NA,"@BofA_Help yall playing with my account balance",0,0,0," yall playing with my account balance","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","8.78232285939751","8.78232285939751","1","neutral"
"234","My @BofA_Help credit card was compromised. I only use the card online, but seems it was cloned and used locally. I hate fraud.",FALSE,0,NA,"2015-01-28 14:34:51",FALSE,NA,560445905875111936,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","egoh",0,FALSE,FALSE,NA,NA,"My @BofA_Help credit card was compromised. I only use the card online, but seems it was cloned and used locally. I hate fraud.",-2,0,1,"my  credit card was compromised i only use the card online but seems it was cloned and used locally i hate fraud","7.34083555412328","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","anger","1.03127774142571","17.8123396772424","0.0578968153601572","negative"
"235","@BofA_Help last time you helped nothing happened...this time you helped landed my acct like this in less the 24hrs!! Some 'help' that was!",FALSE,0,"BofA_Help","2015-01-28 14:31:45",FALSE,560443942567948288,560445128683573248,18735040,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pollielobster",0,FALSE,FALSE,NA,NA,"@BofA_Help last time you helped nothing happened...this time you helped landed my acct like this in less the 24hrs!! Some 'help' that was!",3,1,0," last time you helped nothing happenedthis time you helped landed my acct like this in less the 24hrs some help that was","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","17.2265151579293","17.8123396772424","0.967111309916146","negative"
"236","@BofA_Help no my problem has not been resolved",FALSE,0,"BofA_Help","2015-01-28 14:30:56",FALSE,560443505173356544,560444920281178112,18735040,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ITSTHEKEONSHOW",0,FALSE,FALSE,NA,NA,"@BofA_Help no my problem has not been resolved",-1,0,0," no my problem has not been resolved","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","8.78232285939751","8.78232285939751","1","neutral"
"237","@BofA_Help Yes! someone was able to help me understand what the fee was about. Thank you so much! <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>",FALSE,0,"BofA_Help","2015-01-28 14:23:27",FALSE,560442681487536128,560443038002995200,18735040,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nsmarcella713",0,FALSE,FALSE,NA,NA,"@BofA_Help Yes! someone was able to help me understand what the fee was about. Thank you so much! <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>",1,0,0," yes someone was able to help me understand what the fee was about thank you so much edu00a0u00bdedu00b8u008a","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","41.8659448729645","0.445453222112551","93.9850534123793","positive"
"238","@BofA_Help ok will do and thank you again for your help i really appreciate it. You guys have a great team. :)",FALSE,0,"BofA_Help","2015-01-28 14:22:40",FALSE,560442205954134016,560442842464935936,18735040,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zamo50",0,FALSE,FALSE,NA,NA,"@BofA_Help ok will do and thank you again for your help i really appreciate it. You guys have a great team. :)",3,1,0," ok will do and thank you again for your help i really appreciate it you guys have a great team ","1.46871776464786","3.09234031207392","2.06783599555953","13.6561935556456","1.7277074477352","2.78695866252273","joy","42.5590920535245","0.445453222112551","95.5411027260933","positive"
"239","@BofA_Help It's a simple question that needs to be answered.",FALSE,0,"BofA_Help","2015-01-28 14:14:31",FALSE,560433070118301696,560440791936401408,18735040,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","7BigMike",0,FALSE,FALSE,NA,NA,"@BofA_Help It's a simple question that needs to be answered.",0,0,0," its a simple question that needs to be answered","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","8.78232285939751","9.47547003995745","0.926848253686942","negative"
"240","@BofA_Help what do i have to do if i discover 2 payments at my balance history which i havent made??",FALSE,0,"BofA_Help","2015-01-28 14:13:21",FALSE,NA,560440496838164480,18735040,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prekus",0,FALSE,FALSE,NA,NA,"@BofA_Help what do i have to do if i discover 2 payments at my balance history which i havent made??",0,0,0," what do i have to do if i discover 2 payments at my balance history which i havent made","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","8.78232285939751","0.445453222112551","19.7154772340574","positive"
"241","It's way too early and too cold for these problems Bank of America. I need to get someone on the phone now @BofA_Help",FALSE,0,NA,"2015-01-28 14:13:11",FALSE,NA,560440455083880448,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ITSTHEKEONSHOW",0,FALSE,FALSE,NA,NA,"It's way too early and too cold for these problems Bank of America. I need to get someone on the phone now @BofA_Help",-2,0,1,"its way too early and too cold for these problems bank of america i need to get someone on the phone now ","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","7.34083555412328","7.34083555412327","sadness","1.03127774142571","51.8529654069422","0.0198885007507716","negative"
"242","@BofA_Help can i get an email address where i can send my question?",FALSE,0,"BofA_Help","2015-01-28 14:10:27",FALSE,NA,560439765611577344,18735040,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prekus",0,FALSE,FALSE,NA,NA,"@BofA_Help can i get an email address where i can send my question?",0,0,0," can i get an email address where i can send my question","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","7.34083555412328","7.34083555412327","sadness","1.03127774142571","18.5054868578024","0.0557282145209216","negative"
"243","@BofA_Help None of it was your fault but I appreciate the help",FALSE,0,"BofA_Help","2015-01-28 13:48:38",FALSE,560432059337154560,560434275686703104,18735040,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","hitdogsholler",0,FALSE,FALSE,NA,NA,"@BofA_Help None of it was your fault but I appreciate the help",0,0,0," none of it was your fault but i appreciate the help","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","17.2265151579293","17.8123396772424","0.967111309916146","negative"
"244","@BofA_Help Not a tattletale! More tellers plz! Change your model. #atlanta",FALSE,0,"BofA_Help","2015-01-28 13:45:20",FALSE,560161380608008192,560433444376051712,18735040,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","TheBestJerkEver",0,FALSE,FALSE,NA,NA,"@BofA_Help Not a tattletale! More tellers plz! Change your model. #atlanta",0,0,0," not a tattletale more tellers plz change your model atlanta","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","0.445453222112551","2.31512017476245","positive"
"245","@BofA_Help it went through, thank you",FALSE,0,"BofA_Help","2015-01-28 13:44:34",FALSE,560431293876670464,560433250959884288,18735040,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","AndreaKHowat",0,FALSE,FALSE,NA,NA,"@BofA_Help it went through, thank you",1,0,0," it went through thank you","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","9.47547003995745","0.445453222112551","21.2715265477714","positive"
