"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","text.1","score","very.pos","very.neg","text.2","anger","disgust","fear","joy","sadness","surprise","emotion","pos","neg","pos_neg","polarity"
"921","@PNCBank_Help never received any emails stating my account SOMEHOW went negative. 3 months.. You just close out accounts? Laughable.",FALSE,0,"PNCBank_Help","2015-01-28 12:23:30",FALSE,NA,560412852268568576,540920045,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoeyBauer23",0,FALSE,FALSE,NA,NA,"@PNCBank_Help never received any emails stating my account SOMEHOW went negative. 3 months.. You just close out accounts? Laughable.",-2,0,1," never received any emails stating my account somehow went negative 3 months you just close out accounts laughable","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","9.47547003995745","34.4860789518123","0.274762174418194","negative"
"922","@PNCBank_Help this is the reason I've closed out 2 account prior to this one. Your bank is fraudulent. I need to know what's going on",FALSE,0,"PNCBank_Help","2015-01-28 12:17:30",FALSE,NA,560411343241879552,540920045,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoeyBauer23",0,FALSE,FALSE,NA,NA,"@PNCBank_Help this is the reason I've closed out 2 account prior to this one. Your bank is fraudulent. I need to know what's going on",-1,0,0," this is the reason ive closed out 2 account prior to this one your bank is fraudulent i need to know whats going on","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","17.2265151579293","33.7929317712524","0.50976681379814","negative"
"923","@PNCBank_Help I haven't used my account in 3 months.. And you're saying I'm Negative I just received a letter. Can't sign in either...",FALSE,0,"PNCBank_Help","2015-01-28 12:14:14",FALSE,NA,560410518822084608,540920045,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoeyBauer23",0,FALSE,FALSE,NA,NA,"@PNCBank_Help I haven't used my account in 3 months.. And you're saying I'm Negative I just received a letter. Can't sign in either...",-1,0,0," i havent used my account in 3 months and youre saying im negative i just received a letter cant sign in either","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","9.47547003995745","17.1191924966825","0.553499824351745","negative"
"924","@PNCBank_Help just a 2 month extension 2 finish my treatment &amp; get back 2 work.",FALSE,0,"PNCBank_Help","2015-01-28 12:07:26",FALSE,560261697349627904,560408806468116480,540920045,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WIMSJ",0,FALSE,FALSE,NA,NA,"@PNCBank_Help just a 2 month extension 2 finish my treatment &amp; get back 2 work.",1,0,0," just a 2 month extension 2 finish my treatment amp get back 2 work","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","7.34083555412328","7.34083555412327","sadness","25.670707456461","9.47547003995745","2.70917509613869","positive"
"925","@PNCBank_Help yeah I should go private so people don't find out UR bank doesn't care about its customers. I didn't ask 4 something 4 nothing",FALSE,0,"PNCBank_Help","2015-01-28 12:06:43",FALSE,560261697349627904,560408626599579648,540920045,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WIMSJ",0,FALSE,FALSE,NA,NA,"@PNCBank_Help yeah I should go private so people don't find out UR bank doesn't care about its customers. I didn't ask 4 something 4 nothing",0,0,0," yeah i should go private so people dont find out ur bank doesnt care about its customers i didnt ask 4 something 4 nothing","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","8.78232285939751","17.8123396772424","0.493047124551418","negative"
"926","@PNCBank_Help How can I get my account information online that I need so my taxes get directly put into my account?",FALSE,0,"PNCBank_Help","2015-01-28 11:59:22",FALSE,NA,560406777528090624,540920045,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","c_coooper",0,FALSE,FALSE,-83.27719286,42.25103848,"@PNCBank_Help How can I get my account information online that I need so my taxes get directly put into my account?",0,0,0," how can i get my account information online that i need so my taxes get directly put into my account","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","7.34083555412328","7.34083555412327","sadness","1.03127774142571","26.1492093145274","0.0394381997949273","negative"
"927","@PNCBank_Help yes it toke about 25 minutes for a 2 minute procedure",FALSE,0,"PNCBank_Help","2015-01-28 10:53:44",FALSE,560181068574494720,560390260254056448,540920045,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tettrabyte",0,FALSE,FALSE,NA,NA,"@PNCBank_Help yes it toke about 25 minutes for a 2 minute procedure",0,0,0," yes it toke about 25 minutes for a 2 minute procedure","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","9.47547003995745","0.445453222112551","21.2715265477714","positive"
"928","@PNCBank_Help I can deposit a non-PNC check at a non-PNC ATM? Are you sure this will work?",FALSE,0,"PNCBank_Help","2015-01-28 05:11:48",FALSE,560289243990601728,560304210835947520,540920045,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","hollyly",0,FALSE,FALSE,NA,NA,"@PNCBank_Help I can deposit a non-PNC check at a non-PNC ATM? Are you sure this will work?",1,0,0," i can deposit a nonpnc check at a nonpnc atm are you sure this will work","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","26.3638546370209","0.445453222112551","59.1843392937894","positive"
"929","@PNCBank_Help is PNC Virtual Wallet down for repairs? My accounts no longer open in virtual wallet and the iPhone app says I'm not a member",FALSE,0,"PNCBank_Help","2015-01-28 04:45:08",FALSE,NA,560297498670301184,540920045,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","schmidtopia",0,FALSE,FALSE,NA,NA,"@PNCBank_Help is PNC Virtual Wallet down for repairs? My accounts no longer open in virtual wallet and the iPhone app says I'm not a member",0,0,0," is pnc virtual wallet down for repairs my accounts no longer open in virtual wallet and the iphone app says im not a member","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","8.78232285939751","0.445453222112551","19.7154772340574","positive"
"930","@PNCBank_Help Moved to RI w/ no PNCs around. Where can I deposit my checks? Where is the Windows phone app? Any compatible ATMs around?",FALSE,0,"PNCBank_Help","2015-01-28 03:49:18",FALSE,NA,560283447630241792,540920045,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","hollyly",0,FALSE,FALSE,NA,NA,"@PNCBank_Help Moved to RI w/ no PNCs around. Where can I deposit my checks? Where is the Windows phone app? Any compatible ATMs around?",1,0,0," moved to ri w no pncs around where can i deposit my checks where is the windows phone app any compatible atms around","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","8.78232285939751","0.445453222112551","19.7154772340574","positive"
"931","@PNCBank_Help Um can I cash the check in the Bank of America or Chase?",FALSE,0,"PNCBank_Help","2015-01-28 03:46:59",FALSE,560280853075734528,560282866022498304,540920045,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NicoleChengmy",0,FALSE,FALSE,NA,NA,"@PNCBank_Help Um can I cash the check in the Bank of America or Chase?",0,0,0," um can i cash the check in the bank of america or chase","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","17.1191924966825","0.0602410272345239","negative"
"932","@PNCBank_Help Hi, I just got a check of PNCbank. But there is no PNCbank in my state. May I send this check to any PNCbank and get the cash?",FALSE,0,"PNCBank_Help","2015-01-28 03:22:54",FALSE,NA,560276804028489728,540920045,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NicoleChengmy",0,FALSE,FALSE,0,0,"@PNCBank_Help Hi, I just got a check of PNCbank. But there is no PNCbank in my state. May I send this check to any PNCbank and get the cash?",0,0,0," hi i just got a check of pncbank but there is no pncbank in my state may i send this check to any pncbank and get the cash","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","7.34083555412328","7.34083555412327","sadness","17.9196623384892","17.8123396772424","1.00602518608961","neutral"
"933","@PNCBank_Help Is their a temp card or can I get a prepaid card",FALSE,0,"professor13","2015-01-28 02:56:24",FALSE,560269952222253056,560270135601405952,25686644,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","professor13",0,FALSE,FALSE,NA,NA,"@PNCBank_Help Is their a temp card or can I get a prepaid card",0,0,0," is their a temp card or can i get a prepaid card","7.34083555412328","3.09234031207392","2.06783599555953","1.02547755260094","7.34083555412328","7.34083555412327","anger","1.03127774142571","9.47547003995745","0.108836578774127","negative"
"934","@PNCBank_Help I haven't but I can't find mine and I need it by friday",FALSE,0,"PNCBank_Help","2015-01-28 02:55:40",FALSE,560269777068101632,560269952222253056,540920045,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","professor13",0,FALSE,FALSE,NA,NA,"@PNCBank_Help I haven't but I can't find mine and I need it by friday",0,0,0," i havent but i cant find mine and i need it by friday","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","8.78232285939751","0.117426534862834","negative"
"935","@PNCBank_Help how long does it take to replace a bank card?",FALSE,0,"PNCBank_Help","2015-01-28 02:45:36",FALSE,NA,560267419797975040,540920045,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","professor13",0,FALSE,FALSE,NA,NA,"@PNCBank_Help how long does it take to replace a bank card?",0,0,0," how long does it take to replace a bank card","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","17.8123396772424","0.0578968153601572","negative"
"936",".@PNCBank_Help And thanks to Vince (^VM) for helping get connected and my Apple Pay reactivated. Ready to beam again!",FALSE,0,"markharr","2015-01-28 02:34:50",FALSE,560258504783826944,560264708662755328,16787952,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","markharr",0,FALSE,FALSE,NA,NA,".@PNCBank_Help And thanks to Vince (^VM) for helping get connected and my Apple Pay reactivated. Ready to beam again!",2,1,0," and thanks to vince vm for helping get connected and my apple pay reactivated ready to beam again","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","7.34083555412328","7.34083555412327","joy","8.78232285939751","18.5054868578024","0.474579400524914","negative"
"937","@PNCBank_Help I know how irresponsible it was of me to get sick. You have a nice day.",FALSE,0,"PNCBank_Help","2015-01-28 02:29:20",FALSE,560261697349627904,560263323972042752,540920045,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WIMSJ",0,FALSE,FALSE,NA,NA,"@PNCBank_Help I know how irresponsible it was of me to get sick. You have a nice day.",-1,0,0," i know how irresponsible it was of me to get sick you have a nice day","1.46871776464786","7.34083555412328","2.06783599555953","1.02547755260094","7.34083555412328","7.34083555412327","disgust","17.9196623384892","26.8423564950873","0.667589015210675","negative"
"938","@PNCBank_Help save it, I was told today by the person I was dealing with that I could not get another extension.",FALSE,0,"PNCBank_Help","2015-01-28 02:28:44",FALSE,560261697349627904,560263172729626624,540920045,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WIMSJ",0,FALSE,FALSE,NA,NA,"@PNCBank_Help save it, I was told today by the person I was dealing with that I could not get another extension.",0,0,0," save it i was told today by the person i was dealing with that i could not get another extension","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","7.34083555412328","7.34083555412327","sadness","1.03127774142571","9.47547003995745","0.108836578774127","negative"
"939","@PNCBank_Help how can I speak with someone about account access?",FALSE,0,"PNCBank_Help","2015-01-28 02:22:50",FALSE,560257230793359360,560261691183992832,540920045,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrakeBcat",0,FALSE,FALSE,NA,NA,"@PNCBank_Help how can I speak with someone about account access?",0,0,0," how can i speak with someone about account access","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","8.78232285939751","8.78232285939751","1","neutral"
"940",".@PNCBank_Help Still on hold...Oh, wait, they answer! No, back on hold :( I will DM you.",FALSE,0,"PNCBank_Help","2015-01-28 02:10:11",FALSE,560257239915962368,560258504783826944,540920045,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","markharr",0,FALSE,FALSE,NA,NA,".@PNCBank_Help Still on hold...Oh, wait, they answer! No, back on hold :( I will DM you.",0,0,0," still on holdoh wait they answer no back on hold  i will dm you","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","17.2265151579293","0.445453222112551","38.6718836070664","positive"
"941","@PNCBank_Help But all I get is endless on hold.  90 minutes other night. 20 so far tonight. 3/3",FALSE,0,"PNCBank_Help","2015-01-28 01:54:56",FALSE,NA,560254666991476736,540920045,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","markharr",0,FALSE,FALSE,NA,NA,"@PNCBank_Help But all I get is endless on hold.  90 minutes other night. 20 so far tonight. 3/3",0,0,0," but all i get is endless on hold  90 minutes other night 20 so far tonight 33","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","7.34083555412328","7.34083555412327","sadness","1.03127774142571","17.8123396772424","0.0578968153601572","negative"
"942","@PNCBank_Help You want me to call, this is 4th evening in past week I've tried to call. 2/3",FALSE,0,"PNCBank_Help","2015-01-28 01:54:39",FALSE,NA,560254594656522240,540920045,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","markharr",0,FALSE,FALSE,NA,NA,"@PNCBank_Help You want me to call, this is 4th evening in past week I've tried to call. 2/3",0,0,0," you want me to call this is 4th evening in past week ive tried to call 23","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","9.47547003995745","9.47547003995745","1","neutral"
"943","Getting annoyed with you @PNCBank_Help. Trying to reactivate Apple Pay with you. 1/3",FALSE,1,NA,"2015-01-28 01:54:26",FALSE,NA,560254543142068224,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","markharr",0,FALSE,FALSE,NA,NA,"Getting annoyed with you @PNCBank_Help. Trying to reactivate Apple Pay with you. 1/3",-1,0,0,"getting annoyed with you  trying to reactivate apple pay with you 13","7.34083555412328","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","anger","1.03127774142571","26.8423564950873","0.0384197915564697","negative"
"944","@PNCBank_Help was just on hold waiting for an agent for 25 mins. Pretty poor response time, and still no answer to my question. Help!",FALSE,0,"PNCBank_Help","2015-01-28 01:41:35",FALSE,NA,560251309673447424,540920045,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrakeBcat",0,FALSE,FALSE,NA,NA,"@PNCBank_Help was just on hold waiting for an agent for 25 mins. Pretty poor response time, and still no answer to my question. Help!",0,0,0," was just on hold waiting for an agent for 25 mins pretty poor response time and still no answer to my question help","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","7.34083555412328","2.78695866252273","sadness","25.670707456461","17.8123396772424","1.44117549528087","neutral"
"945","@PNCBank_Help sent a dm",FALSE,0,"PNCBank_Help","2015-01-28 00:44:55",FALSE,560236029018652672,560237048746233856,540920045,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IcyTheARTIST",0,FALSE,FALSE,NA,NA,"@PNCBank_Help sent a dm",0,0,0," sent a dm","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","0.445453222112551","2.31512017476245","positive"
"946","RT @PNCBank_Help: @zubins_WoRlD I've passed your concerns along internally. Has everything been taken care of? Let me know. Thanks. ^RP",FALSE,0,NA,"2015-01-28 00:38:57",FALSE,NA,560235544131936256,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zubins_WoRlD",1,TRUE,FALSE,NA,NA,"RT @PNCBank_Help: @zubins_WoRlD I've passed your concerns along internally. Has everything been taken care of? Let me know. Thanks. ^RP",-1,0,0," ive passed your concerns along internally has everything been taken care of let me know thanks rp","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","17.2265151579293","9.47547003995745","1.81801167491282","neutral"
"947","@PNCBank_Help took you guys forever to initially pick up. Work on that. We're straight now",FALSE,0,"PNCBank_Help","2015-01-28 00:38:55",FALSE,560235175154831360,560235535646851072,540920045,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zubins_WoRlD",0,FALSE,FALSE,NA,NA,"@PNCBank_Help took you guys forever to initially pick up. Work on that. We're straight now",1,0,0," took you guys forever to initially pick up work on that were straight now","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","17.2265151579293","9.47547003995745","1.81801167491282","neutral"
"948","@PNCBank_Help Really impressed with your responsiveness.  Thanks for your help.  You get an A+ and 5 stars from us.  :)",FALSE,0,"PNCBank_Help","2015-01-28 00:18:05",FALSE,560226689062805504,560230295241498624,540920045,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IDressToThrill",0,FALSE,FALSE,NA,NA,"@PNCBank_Help Really impressed with your responsiveness.  Thanks for your help.  You get an A+ and 5 stars from us.  :)",1,0,0," really impressed with your responsiveness  thanks for your help  you get an a and 5 stars from us  ","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","7.34083555412328","7.34083555412327","sadness","17.2265151579293","9.47547003995745","1.81801167491282","neutral"
"949","@PNCBank_Help where do i access pnc's online chat help",FALSE,0,"PNCBank_Help","2015-01-28 00:14:17",FALSE,NA,560229339900702720,540920045,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Patty__Anne",0,FALSE,FALSE,NA,NA,"@PNCBank_Help where do i access pnc's online chat help",0,0,0," where do i access pncs online chat help","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","16.5333679773693","0.445453222112551","37.1158342933523","positive"
"950","@PNCBank_Help DM'd.  Please call as soon as an agent is available.  Would love to get this sorted out tonight.",FALSE,0,"PNCBank_Help","2015-01-28 00:08:13",FALSE,560226689062805504,560227812599398400,540920045,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IDressToThrill",0,FALSE,FALSE,NA,NA,"@PNCBank_Help DM'd.  Please call as soon as an agent is available.  Would love to get this sorted out tonight.",2,1,0," dmd  please call as soon as an agent is available  would love to get this sorted out tonight","1.46871776464786","3.09234031207392","2.06783599555953","13.6561935556456","7.34083555412328","7.34083555412327","joy","17.9196623384892","18.5054868578024","0.968343198759661","negative"
"951","@PNCBank_Help virtual wallet",FALSE,0,"PNCBank_Help","2015-01-28 00:07:31",FALSE,560214785607094272,560227636501180416,540920045,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrunkLunch",0,FALSE,FALSE,NA,NA,"@PNCBank_Help virtual wallet",0,0,0," virtual wallet","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","0.445453222112551","2.31512017476245","positive"
"952","@PNCBank_Help what is the ATM fee for non-PNC bank cards?",FALSE,0,"PNCBank_Help","2015-01-27 23:54:38",FALSE,NA,560224391514955776,540920045,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marcginsburg",0,FALSE,FALSE,NA,NA,"@PNCBank_Help what is the ATM fee for non-PNC bank cards?",0,0,0," what is the atm fee for nonpnc bank cards","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","8.78232285939751","0.117426534862834","negative"
"953","@PNCBank_Help Just waited on hold for FORTY MINUTES and as soon as a rep answered he hung up.  I would like a call back PRONTO.",FALSE,0,"PNCBank_Help","2015-01-27 23:49:29",FALSE,NA,560223098432405504,540920045,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IDressToThrill",0,FALSE,FALSE,NA,NA,"@PNCBank_Help Just waited on hold for FORTY MINUTES and as soon as a rep answered he hung up.  I would like a call back PRONTO.",0,0,0," just waited on hold for forty minutes and as soon as a rep answered he hung up  i would like a call back pronto","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","25.670707456461","9.47547003995745","2.70917509613869","positive"
"954","@PNCBank_Help Looking for an email address to send question about a call I received about a supposed loan from PNC BAnk in the 1990's",FALSE,0,"PNCBank_Help","2015-01-27 23:48:18",FALSE,NA,560222801122951168,540920045,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LOCONEEDLE",0,FALSE,FALSE,NA,NA,"@PNCBank_Help Looking for an email address to send question about a call I received about a supposed loan from PNC BAnk in the 1990's",0,0,0," looking for an email address to send question about a call i received about a supposed loan from pnc bank in the 1990s","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","35.1792261323723","0.0293149638239686","negative"
