"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","text.1","score","very.pos","very.neg","text.2","anger","disgust","fear","joy","sadness","surprise","emotion","pos","neg","pos_neg","polarity"
"2327","RT @KeyBank_Help: @tayyyyy_18 Taylor, Thanks for the shout out. What a wonderful way to start your relationship with us. Welcome to Key! ^CS",FALSE,0,NA,"2015-01-23 20:56:00",FALSE,NA,558729889441132544,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tayyyyy_18",1,TRUE,FALSE,NA,NA,"RT @KeyBank_Help: @tayyyyy_18 Taylor, Thanks for the shout out. What a wonderful way to start your relationship with us. Welcome to Key! ^CS",2,1,0," taylor thanks for the shout out what a wonderful way to start your relationship with us welcome to key cs","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","7.34083555412327","surprise","17.9196623384892","9.47547003995745","1.89116342122587","neutral"
"2328","@KeyBank_Help When can we expect #applepay to go live for @keybank customers?",FALSE,1,"KeyBank_Help","2015-01-23 15:10:18",FALSE,NA,558642887793975296,113527012,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rsdriskell",0,FALSE,FALSE,NA,NA,"@KeyBank_Help When can we expect #applepay to go live for @keybank customers?",0,0,0," when can we expect applepay to go live for  customers","1.46871776464786","3.09234031207392","2.06783599555953","13.6561935556456","1.7277074477352","2.78695866252273","joy","8.78232285939751","0.445453222112551","19.7154772340574","positive"
"2329","@KeyBank_Help the sooner, the better!",FALSE,0,"KeyBank_Help","2015-01-22 22:12:11",FALSE,557926189177008128,558386670890786816,113527012,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mchlwise",0,FALSE,FALSE,NA,NA,"@KeyBank_Help the sooner, the better!",1,0,0," the sooner the better","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","9.47547003995745","0.445453222112551","21.2715265477714","positive"
"2330","@KeyBank_Help no fuck you. your PPP hung up on me twice. fuck you!",FALSE,0,"KeyBank_Help","2015-01-22 20:33:38",FALSE,558361274233663488,558361871343157248,113527012,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ruSSthaRulah",0,FALSE,FALSE,NA,NA,"@KeyBank_Help no fuck you. your PPP hung up on me twice. fuck you!",-3,0,1," no fuck you your ppp hung up on me twice fuck you","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","0.445453222112551","2.31512017476245","positive"
"2331","@KeyBank_Help Any more updated info about Keybank and Apple Pay than early 2015?",FALSE,0,"KeyBank_Help","2015-01-22 12:23:59",FALSE,NA,558238645522403328,113527012,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","tlfarny",0,FALSE,FALSE,NA,NA,"@KeyBank_Help Any more updated info about Keybank and Apple Pay than early 2015?",0,0,0," any more updated info about keybank and apple pay than early 2015","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","8.78232285939751","9.47547003995745","0.926848253686942","negative"
"2332","@KeyBank_Help Thank you #Keybank <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>",FALSE,0,"KeyBank_Help","2015-01-22 00:40:01",FALSE,558018946792947712,558061485604483072,113527012,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wonger206",0,FALSE,FALSE,NA,NA,"@KeyBank_Help Thank you #Keybank <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>",1,0,0," thank you keybank edu00a0u00bdedu00b8u008a","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","9.47547003995745","0.445453222112551","21.2715265477714","positive"
"2333","@KeyBank_Help i finally got my issue resolved with #keybank! Thank you for offering your help to me!",FALSE,0,"KeyBank_Help","2015-01-21 21:47:58",FALSE,557895855324549120,558018187594190848,113527012,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wonger206",0,FALSE,FALSE,NA,NA,"@KeyBank_Help i finally got my issue resolved with #keybank! Thank you for offering your help to me!",0,0,0," i finally got my issue resolved with keybank thank you for offering your help to me","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","24.9775602759011","0.445453222112551","56.0722406663613","positive"
"2334","RT @GOBankingRates: 10 Best Checking Accounts of 2015 http://t.co/AhLv36PRNz Featuring @keybank
#Banking #BestBanks2015 (@KeyBank_Help @Key…",FALSE,0,NA,"2015-01-21 18:22:49",FALSE,NA,557966561932111872,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Go_Casey",3,TRUE,FALSE,NA,NA,"RT @GOBankingRates: 10 Best Checking Accounts of 2015 http://t.co/AhLv36PRNz Featuring @keybank
#Banking #BestBanks2015 (@KeyBank_Help @Key…",1,0,0," 10 best checking accounts of 2015  featuring 
banking bestbanks2015  …","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","9.47547003995745","0.445453222112551","21.2715265477714","positive"
"2335","RT @GOBankingRates: 10 Best Checking Accounts of 2015 http://t.co/AhLv36PRNz Featuring @keybank
#Banking #BestBanks2015 (@KeyBank_Help @Key…",FALSE,0,NA,"2015-01-21 18:03:22",FALSE,NA,557961665858527232,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","borodad",3,TRUE,FALSE,NA,NA,"RT @GOBankingRates: 10 Best Checking Accounts of 2015 http://t.co/AhLv36PRNz Featuring @keybank
#Banking #BestBanks2015 (@KeyBank_Help @Key…",1,0,0," 10 best checking accounts of 2015  featuring 
banking bestbanks2015  …","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","9.47547003995745","0.445453222112551","21.2715265477714","positive"
"2336","RT @GOBankingRates: 10 Best Checking Accounts of 2015 http://t.co/AhLv36PRNz Featuring @keybank
#Banking #BestBanks2015 (@KeyBank_Help @Key…",FALSE,0,NA,"2015-01-21 15:41:31",FALSE,NA,557925971056394240,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","keybank",3,TRUE,FALSE,NA,NA,"RT @GOBankingRates: 10 Best Checking Accounts of 2015 http://t.co/AhLv36PRNz Featuring @keybank
#Banking #BestBanks2015 (@KeyBank_Help @Key…",1,0,0," 10 best checking accounts of 2015  featuring 
banking bestbanks2015  …","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","9.47547003995745","0.445453222112551","21.2715265477714","positive"
"2337","@KeyBank_Help its taken care of, just found out its faster and easier to go into a branch or ATM .",FALSE,0,"KeyBank_Help","2015-01-21 13:51:51",FALSE,NA,557898371697217536,113527012,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shane80",0,FALSE,FALSE,NA,NA,"@KeyBank_Help its taken care of, just found out its faster and easier to go into a branch or ATM .",2,1,0," its taken care of just found out its faster and easier to go into a branch or atm ","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","24.9775602759011","0.445453222112551","56.0722406663613","positive"
"2338","@KeyBank_Help really not a fan of your bank right now or its mobile deposit app.",FALSE,0,"KeyBank_Help","2015-01-21 13:08:17",FALSE,NA,557887407413284864,113527012,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shane80",0,FALSE,FALSE,NA,NA,"@KeyBank_Help really not a fan of your bank right now or its mobile deposit app.",1,0,0," really not a fan of your bank right now or its mobile deposit app","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","8.78232285939751","8.78232285939751","1","neutral"
"2339","10 Best Checking Accounts of 2015 http://t.co/AhLv36PRNz Featuring @keybank
#Banking #BestBanks2015 (@KeyBank_Help @KeyBank_News)",FALSE,1,NA,"2015-01-21 12:20:21",FALSE,NA,557875345513517056,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","GOBankingRates",3,FALSE,FALSE,NA,NA,"10 Best Checking Accounts of 2015 http://t.co/AhLv36PRNz Featuring @keybank
#Banking #BestBanks2015 (@KeyBank_Help @KeyBank_News)",1,0,0,"10 best checking accounts of 2015  featuring 
banking bestbanks2015  ","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","9.47547003995745","0.445453222112551","21.2715265477714","positive"
